livres,miss,comte,duc,oncle,tu,prince,roi,capitaine,abbé,lady,docteur,comtesse,princesse,ça,chevalier,nefs,sir,marquis,roubles,château,empereur,madame,monsieur,major,blaireau,écria,juif,tante,épée,malgaches,baron,sire,curé,matador,mademoiselle,colonel,lord,corinthien,très,prieur,vous,siam,argiens,fus,fritz,templier,assemblée,milles,évêque,mère,armée,londres,pocket,couvent,anglais,reine,officiers,navire,déroute,hobby,régiment,gouverneur,troupes,majesté,nègres,angleterre,maire,russe,dine,frère,ministre,colonelle,président,avais,moine,professeur,mari,sergent,soldats,lieutenant,serge,prêtre,général,francs,thé,napoléon,connétable,cavaliers,milord,monseigneur,paris,vaisseau,maman,chapitre,père,fis,nation,bourgogne,avait,as,dollars,guerre,airain,cheval,peuple,chaloupe,rosalie,saint,duchesse,sud,berlin,fille,messire,camp,écossais,dieux,indiens,toi,officier,reprit,inspecteur,équipage,maison,voiture,rue,ambassadeur,avocat,ingénieur,esclaves,village,français,rivage,cousine,papa,vieillard,messieurs,mit,gentilhomme,cousin,regarda,charlot,cour,boum,bretons,expérimentale,vidame,rivière,détective,bute,salon
les_femmes - karr,0.0,2.072624772011275e-05,0.0,2.072624772011275e-05,0.0005181561930028188,0.00014508373404078926,0.00014508373404078926,0.0,0.0,0.0,0.0,0.0,0.0,0.0003730724589620295,2.072624772011275e-05,0.0,0.0,0.0,0.0,2.072624772011275e-05,0.0,0.0006839661747637208,0.00026944122036146577,0.0,0.0,0.0,0.0,2.072624772011275e-05,0.0,0.0,4.14524954402255e-05,2.072624772011275e-05,0.0,0.0,0.0003937987066821423,2.072624772011275e-05,2.072624772011275e-05,0.0,6.217874316033825e-05,0.0,0.00851848781296634,0.0,0.0,0.00010363123860056376,0.0,0.0,4.14524954402255e-05,0.0,0.0,0.000580334936163157,6.217874316033825e-05,0.0,0.0,2.072624772011275e-05,0.00014508373404078926,0.00010363123860056376,0.0,0.00010363123860056376,0.0,0.0,0.0,0.0,0.0,6.217874316033825e-05,2.072624772011275e-05,0.00010363123860056376,0.0,2.072624772011275e-05,0.0,2.072624772011275e-05,4.14524954402255e-05,0.0,0.0,0.0004767036975625933,0.0,0.0,0.00082904990880451,0.0,6.217874316033825e-05,0.0,0.0,6.217874316033825e-05,0.0002072624772011275,0.000580334936163157,2.072624772011275e-05,0.0,0.0,0.0,0.0,0.0,0.00022798872492124026,0.0,4.14524954402255e-05,2.072624772011275e-05,0.0003730724589620295,0.0,2.072624772011275e-05,2.072624772011275e-05,0.002507875974133643,8.2904990880451e-05,0.0,0.0003937987066821423,0.0,0.0001243574863206765,2.072624772011275e-05,0.0,0.0,6.217874316033825e-05,0.0,0.0,0.0,0.0007668711656441718,0.0,0.0,2.072624772011275e-05,6.217874316033825e-05,0.0,6.217874316033825e-05,0.0,2.072624772011275e-05,0.0,4.14524954402255e-05,0.000746144917924059,0.00018653622948101476,0.00026944122036146577,0.0,0.0,0.0,2.072624772011275e-05,0.0,0.00010363123860056376,4.14524954402255e-05,4.14524954402255e-05,0.0,0.00014508373404078926,2.072624772011275e-05,0.0001243574863206765,0.0,2.072624772011275e-05,2.072624772011275e-05,0.0,0.0002901674680815785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002901674680815785
exupery_courrier_sud - st,0.0,0.0,0.0,0.0,0.0036735416482251925,0.0,0.0,0.00017703815172169602,0.0,0.0,0.0,0.0,8.851907586084801e-05,0.0011507479861910242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013277861379127202,8.851907586084801e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4259537930424005e-05,0.0,0.0,0.0,0.0,0.0,0.0006196335310259361,0.0,0.0050013277861379124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022129768965212004,8.851907586084801e-05,8.851907586084801e-05,0.0,0.0,4.4259537930424005e-05,4.4259537930424005e-05,4.4259537930424005e-05,0.0004425953793042401,4.4259537930424005e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.4259537930424005e-05,0.0,0.0,0.0,4.4259537930424005e-05,0.0,0.0,0.0,0.0004425953793042401,0.0,8.851907586084801e-05,0.00017703815172169602,0.0014163052137735682,0.0,0.00013277861379127202,0.0,4.4259537930424005e-05,0.0,8.851907586084801e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00039833584137381604,4.4259537930424005e-05,0.0,0.0,0.00013277861379127202,0.0,0.0,0.0,0.0026555722758254403,0.00022129768965212004,0.0,4.4259537930424005e-05,0.0,0.0,0.00022129768965212004,0.0,0.0,0.0,0.0,0.00030981676551296804,0.0,0.0005753739930955121,0.0,8.851907586084801e-05,0.0,0.0,0.0,0.0007524121448172081,4.4259537930424005e-05,4.4259537930424005e-05,0.0,0.0,0.0012392670620518722,0.00013277861379127202,0.0,0.0,0.0,0.0,0.0,0.00017703815172169602,8.851907586084801e-05,0.0,0.0,0.0,4.4259537930424005e-05,4.4259537930424005e-05,0.0,0.0,0.0,4.4259537930424005e-05,0.0,0.0,0.0,4.4259537930424005e-05,0.0,0.0,0.00013277861379127202,0.0,4.4259537930424005e-05,0.0004425953793042401
l_atlantide - benoit,5.4146737659056044e-05,0.00036097825106037363,7.219565021207472e-05,0.0,0.003320999909755437,0.00010829347531811209,3.609782510603736e-05,0.0015883043046656439,3.609782510603736e-05,0.0,3.609782510603736e-05,7.219565021207472e-05,1.804891255301868e-05,7.219565021207472e-05,0.0,0.0,9.024456276509341e-05,1.804891255301868e-05,0.0,7.219565021207472e-05,0.00032488042595433625,5.4146737659056044e-05,0.0013356195289233824,0.00014439130042414943,0.0,0.0,0.0,1.804891255301868e-05,0.0,0.0,1.804891255301868e-05,0.00012634238787113077,0.0,0.0,1.804891255301868e-05,0.00043317390127244835,5.4146737659056044e-05,0.0,0.0016063532172186626,0.0,0.007309809583972566,0.0,0.0,0.0003429293385073549,0.0,0.0,0.0,0.0,0.0,0.00014439130042414943,0.00010829347531811209,5.4146737659056044e-05,0.0,0.0,0.00014439130042414943,0.00012634238787113077,0.00036097825106037363,0.0,0.0,0.0,0.0,0.0,1.804891255301868e-05,0.00023463586318924284,3.609782510603736e-05,1.804891255301868e-05,0.0,1.804891255301868e-05,0.0,7.219565021207472e-05,1.804891255301868e-05,0.0,1.804891255301868e-05,0.001859037992960924,0.0,0.0003790271636133923,1.804891255301868e-05,0.0,1.804891255301868e-05,0.0007761032397798033,0.0,0.0,3.609782510603736e-05,0.00014439130042414943,0.0,0.00016244021297716812,0.0,1.804891255301868e-05,0.0,0.0,0.0003790271636133923,3.609782510603736e-05,1.804891255301868e-05,0.0,0.00025268477574226153,0.00023463586318924284,0.0,0.0,0.0037000270733688295,0.0005234184640375418,0.0,0.00012634238787113077,0.0,5.4146737659056044e-05,5.4146737659056044e-05,7.219565021207472e-05,0.0,7.219565021207472e-05,1.804891255301868e-05,0.0006136630268026352,3.609782510603736e-05,0.0005053695514845231,0.0,5.4146737659056044e-05,0.0,5.4146737659056044e-05,1.804891255301868e-05,0.0006678097644616912,0.00036097825106037363,0.00014439130042414943,0.0,0.0,0.00014439130042414943,1.804891255301868e-05,0.00021658695063622417,0.0,1.804891255301868e-05,0.0,3.609782510603736e-05,5.4146737659056044e-05,0.0004873206389315044,1.804891255301868e-05,1.804891255301868e-05,0.0,3.609782510603736e-05,0.0005053695514845231,0.0003429293385073549,5.4146737659056044e-05,0.0,0.0003429293385073549,0.0,3.609782510603736e-05,0.0,0.0,0.0,0.0,1.804891255301868e-05,0.0,0.0,1.804891255301868e-05
walden_ou_la_vie_dans_les_bois - thoreau,0.0,0.0,9.45233189027733e-06,1.890466378055466e-05,0.0001228803145736053,4.726165945138666e-05,8.507098701249598e-05,2.8356995670831994e-05,0.0,0.0,9.45233189027733e-06,0.0,9.45233189027733e-06,0.0,0.0,0.0,9.45233189027733e-06,0.0,0.0,9.45233189027733e-06,1.890466378055466e-05,9.45233189027733e-06,4.726165945138666e-05,0.0,0.0,0.0,0.0,0.0,9.45233189027733e-06,0.0,0.0,0.0,2.8356995670831994e-05,0.0,0.0,9.45233189027733e-06,9.45233189027733e-06,0.0,0.00031192695237915196,0.0,0.0023536306406790556,0.0,0.0,0.0002646652929277653,0.0,0.0,1.890466378055466e-05,0.00017014197402499197,0.0,0.0001512373102444373,9.45233189027733e-06,2.8356995670831994e-05,0.0,0.0,0.0001512373102444373,2.8356995670831994e-05,9.45233189027733e-06,3.780932756110932e-05,1.890466378055466e-05,0.0,0.0,1.890466378055466e-05,2.8356995670831994e-05,0.0,0.0,0.0001228803145736053,0.0,0.0,0.0,1.890466378055466e-05,0.0,0.0,9.45233189027733e-06,0.0009830425165888424,0.0,3.780932756110932e-05,0.0,9.45233189027733e-06,3.780932756110932e-05,0.0,0.0,3.780932756110932e-05,0.00042535493506247994,9.45233189027733e-06,9.452331890277332e-05,9.45233189027733e-06,0.0,0.0,0.0,0.0,4.726165945138666e-05,3.780932756110932e-05,0.0,0.0,0.00013233264646388265,0.00017014197402499197,8.507098701249598e-05,0.0,0.0018621093823846342,7.561865512221865e-05,0.000255212961037488,0.0001228803145736053,3.780932756110932e-05,0.00016068964213471464,4.726165945138666e-05,0.0,0.0,3.780932756110932e-05,0.0,0.00019849896969582396,0.0,4.726165945138666e-05,0.0,1.890466378055466e-05,0.0,7.561865512221865e-05,0.00016068964213471464,6.616632323194132e-05,0.0,0.0,1.890466378055466e-05,1.890466378055466e-05,0.0017486813997013063,5.671399134166399e-05,5.671399134166399e-05,0.0,9.45233189027733e-06,0.0,4.726165945138666e-05,0.0006238539047583039,3.780932756110932e-05,0.00011342798268332798,0.0,0.0,5.671399134166399e-05,2.8356995670831994e-05,7.561865512221865e-05,1.890466378055466e-05,1.890466378055466e-05,0.0,0.0,0.00011342798268332798,0.0,0.0,0.0,0.0,0.00022685596536665595,0.0,0.0,2.8356995670831994e-05
guerre_et_paix_1 - tolstoi,0.0,0.001390015058496467,5.1482039203572855e-05,9.009356860625249e-05,0.001866223921129516,0.00468486556752513,0.00012226984310848552,0.0002895864705200973,0.00010939933330759232,0.0,0.00014157560780982535,0.0006757017645468937,0.0019112707054326423,0.00023166917641607784,6.435254900446607e-06,0.0,0.0,0.0,0.0002767159607192041,3.861152940267964e-05,0.0014608028624013797,5.791729410401946e-05,0.00023166917641607784,6.435254900446607e-05,0.0,0.0006628312547460005,6.435254900446607e-06,0.00016731662741161177,9.009356860625249e-05,0.0,3.2176274502233035e-05,5.791729410401946e-05,0.0,0.0,6.435254900446607e-06,0.00027028070581875747,0.0,0.0,0.0010296407840714571,0.0,0.006724841370966704,0.0,0.0,0.0,0.0,0.0,6.435254900446607e-06,1.930576470133982e-05,0.0,0.0004762088626330489,0.0008237126272571657,1.2870509800893214e-05,0.0,1.930576470133982e-05,0.00012870509800893214,6.435254900446607e-06,0.0005019498822348353,1.2870509800893214e-05,1.930576470133982e-05,0.0,0.0008365831370580589,2.5741019601786428e-05,0.0004955146273343887,0.00024453968621697105,0.0,5.791729410401946e-05,0.0,0.0003796800391263498,0.0,0.0003024569803209905,0.00014157560780982535,0.0,0.0,0.00018018713721250498,1.930576470133982e-05,1.2870509800893214e-05,0.0002960217254205439,2.5741019601786428e-05,0.0007400543135513598,0.00010939933330759232,0.0,5.1482039203572855e-05,0.0013192272545915543,6.435254900446607e-06,0.00013514035290937873,0.0005019498822348353,0.0,7.078780390491268e-05,0.0,0.0,7.078780390491268e-05,0.0,0.0001994929019138448,1.2870509800893214e-05,0.0010746875683745832,0.0,3.861152940267964e-05,0.0,0.005933305018211771,0.00027028070581875747,0.0,0.0004955146273343887,6.435254900446607e-06,0.0008108421174562725,3.861152940267964e-05,0.0,0.0,3.2176274502233035e-05,0.0,0.0,1.930576470133982e-05,0.0005920434508410878,0.0,0.0006628312547460005,0.0,6.435254900446607e-06,0.0,0.0004890793724339421,0.0008816299213611851,0.0005663024312393014,0.0,0.0,0.0005148203920357286,0.0002574101960178643,3.2176274502233035e-05,3.861152940267964e-05,0.0,0.0,0.0,0.00020592815681429142,0.0010103350193701173,0.0,6.435254900446607e-05,8.365831370580588e-05,0.00012870509800893214,0.00024453968621697105,0.00036680952932545657,1.2870509800893214e-05,6.435254900446607e-05,0.0003861152940267964,0.0,0.00011583458820803892,0.0,0.0,0.0,0.0,7.078780390491268e-05,0.0,0.0,0.0004762088626330489
les_moujiks - tchekhov,0.0,0.0,0.0,5.2356020942408376e-05,0.0019109947643979057,2.6178010471204188e-05,0.0,5.2356020942408376e-05,0.0,0.0,0.0012041884816753926,2.6178010471204188e-05,0.0012827225130890053,0.0013612565445026178,0.0,0.0,0.0,0.0,0.0008638743455497382,0.0,0.0,2.6178010471204188e-05,0.00010471204188481675,0.0,0.0,0.00013089005235602096,2.6178010471204188e-05,0.0002617801047120419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004973821989528796,0.0,0.007774869109947644,0.0,0.0,0.0,0.0,0.0,0.00010471204188481675,0.0,0.00010471204188481675,0.0010471204188481676,2.6178010471204188e-05,0.0,0.0,0.0002617801047120419,0.0,0.0001832460732984293,7.853403141361256e-05,0.0,0.0,0.0,5.2356020942408376e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001832460732984293,0.0,0.000549738219895288,0.0,0.0,0.0,0.0002356020942408377,2.6178010471204188e-05,0.0,0.0006806282722513089,0.0,2.6178010471204188e-05,0.0001832460732984293,0.0,0.0002879581151832461,0.00031413612565445024,0.0,0.0007068062827225131,7.853403141361256e-05,0.0,0.0,0.0,0.0,2.6178010471204188e-05,0.0,0.0002094240837696335,5.2356020942408376e-05,0.0025654450261780107,0.0,0.0,0.0,0.004162303664921466,7.853403141361256e-05,0.0,0.0,0.0,0.0002094240837696335,0.0002879581151832461,0.0,0.0,0.00013089005235602096,0.0,0.0,0.0,0.00031413612565445024,0.0,0.0,0.0,0.0,0.0,0.000418848167539267,0.0001832460732984293,0.0002094240837696335,2.6178010471204188e-05,2.6178010471204188e-05,0.0010732984293193718,0.0002094240837696335,0.0003664921465968586,0.0,0.0,0.0004450261780104712,0.0,0.0008900523560209424,0.000549738219895288,2.6178010471204188e-05,0.0,5.2356020942408376e-05,0.00039267015706806284,0.00013089005235602096,0.001806282722513089,2.6178010471204188e-05,0.0,0.000549738219895288,0.0,0.0002094240837696335,0.0,0.0,0.0,0.0,0.0007853403141361257,0.0,0.0,0.0
le_rire - bergson,0.0,0.0,0.0,0.0,5.606166783461808e-05,0.0,2.803083391730904e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.803083391730904e-05,0.0,0.0,0.0,0.0,5.606166783461808e-05,0.0,0.0,0.00011212333566923616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.606166783461808e-05,2.803083391730904e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0012894183601962158,0.0,0.0019341275402943237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.409250175192712e-05,0.0,0.0,0.0,0.0,8.409250175192712e-05,2.803083391730904e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.803083391730904e-05,0.0,0.0,8.409250175192712e-05,2.803083391730904e-05,0.0,0.0,0.0,0.0,0.0,8.409250175192712e-05,0.0,2.803083391730904e-05,0.0,0.0,0.0,0.000728801681850035,0.0,2.803083391730904e-05,2.803083391730904e-05,0.0,0.0,0.0,0.0,0.00011212333566923616,0.0,0.0,0.00025227750525578136,0.00022424667133847233,0.0,0.0,0.0,0.0003644008409250175,5.606166783461808e-05,0.0,2.803083391730904e-05,0.0,2.803083391730904e-05,5.606166783461808e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002803083391730904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.606166783461808e-05,8.409250175192712e-05,0.0001401541695865452,0.0,8.409250175192712e-05,0.0,0.0,2.803083391730904e-05,2.803083391730904e-05,0.0,0.0,0.0,2.803083391730904e-05,0.0,2.803083391730904e-05,5.606166783461808e-05,2.803083391730904e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.606166783461808e-05
guerre_et_paix_3 - tolstoi,0.0,0.0002519526329050139,3.1494079113126735e-05,0.0003779289493575208,0.0010078105316200555,0.0001889644746787604,9.44822373393802e-05,0.0,0.0,0.0,0.0,0.0011337868480725624,0.0005353993449231545,0.0,0.0,0.0,0.0,0.0,6.298815822625347e-05,0.0,0.0001889644746787604,0.0,3.1494079113126735e-05,0.0,0.0,0.0002204585537918871,0.0,9.44822373393802e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001889644746787604,0.0,0.001165280927185689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005983875031494079,0.000472411186696901,0.0,0.0,0.0,3.1494079113126735e-05,3.1494079113126735e-05,3.1494079113126735e-05,0.0001889644746787604,0.0,0.0,9.44822373393802e-05,6.298815822625347e-05,0.00012597631645250694,0.0,0.0,0.00015747039556563366,0.0,0.00015747039556563366,0.0,6.298815822625347e-05,0.0,0.0,0.0,0.0002519526329050139,0.0,3.1494079113126735e-05,0.0006613756613756613,0.0,0.0002834467120181406,0.0,0.0,0.0,0.0003149407911312673,0.0,6.298815822625347e-05,0.0018581506676744772,0.0,0.0,0.0,0.0,0.0002834467120181406,0.0,0.0001889644746787604,0.0,0.0005353993449231545,0.0,3.1494079113126735e-05,0.0,0.002771478961955152,0.0001889644746787604,0.0,0.000472411186696901,0.0,3.1494079113126735e-05,0.000692869740488788,0.0,0.0,3.1494079113126735e-05,0.0,0.0,3.1494079113126735e-05,0.0002834467120181406,0.0,3.1494079113126735e-05,0.0,0.0,0.0,0.00012597631645250694,3.1494079113126735e-05,0.0001889644746787604,0.0,0.0,0.0002519526329050139,6.298815822625347e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0005353993449231545,0.0,3.1494079113126735e-05,0.00015747039556563366,0.0,3.1494079113126735e-05,9.44822373393802e-05,3.1494079113126735e-05,0.0,3.1494079113126735e-05,0.0,0.0,0.0,0.0,3.1494079113126735e-05,0.0,0.0,0.0,0.0,0.00012597631645250694
le_puits_de_jacob - benoit,0.0,0.00013577732518669383,0.0002521578896324314,0.0,0.003510813694113083,1.939676074095626e-05,0.00011638056444573757,0.0,0.0,0.0,1.939676074095626e-05,0.0,0.0,0.0007758704296382504,1.939676074095626e-05,0.0,0.00017457084666860635,0.0,0.0,9.69838037047813e-05,0.0,0.000814663951120163,0.0007564736688972941,0.0,0.0,1.939676074095626e-05,0.00013577732518669383,0.0,0.0,0.0,0.000892250994083988,0.0,0.0,0.0,0.0008534574726020755,5.819028222286878e-05,0.0,0.0,0.0010668218407525944,0.0,0.010900979536417419,0.0,0.0,3.879352148191252e-05,0.0,0.0,0.00013577732518669383,0.0,1.939676074095626e-05,5.819028222286878e-05,0.00011638056444573757,1.939676074095626e-05,0.0,0.0,0.0001939676074095626,0.0012219959266802445,3.879352148191252e-05,5.819028222286878e-05,1.939676074095626e-05,0.0,0.0,1.939676074095626e-05,0.00011638056444573757,0.0,0.0,0.0,0.0,3.879352148191252e-05,0.0,5.819028222286878e-05,7.758704296382504e-05,0.0,7.758704296382504e-05,0.0005819028222286878,0.0,7.758704296382504e-05,0.0001551740859276501,1.939676074095626e-05,9.69838037047813e-05,1.939676074095626e-05,0.0,0.0,9.69838037047813e-05,0.0005431093007467753,1.939676074095626e-05,0.0,0.0,0.0,0.0,0.0,0.0010862186014935506,0.0,0.0,3.879352148191252e-05,0.00013577732518669383,1.939676074095626e-05,3.879352148191252e-05,0.0,0.007545339928231985,0.0004849190185239065,0.0,0.00017457084666860635,0.0,0.0,0.00013577732518669383,1.939676074095626e-05,0.0,3.879352148191252e-05,0.0,5.819028222286878e-05,0.0,0.0006594898651925129,0.0,1.939676074095626e-05,0.0,1.939676074095626e-05,0.0,0.0007176801474153816,1.939676074095626e-05,9.69838037047813e-05,0.0,0.0,0.0001551740859276501,0.00021336436815051887,0.00046552225778295027,0.0,5.819028222286878e-05,0.0,0.0,5.819028222286878e-05,0.0001551740859276501,0.0,0.0,1.939676074095626e-05,0.0004073319755600815,0.00013577732518669383,0.00032974493259625644,1.939676074095626e-05,0.0,0.0001939676074095626,0.0,9.69838037047813e-05,0.0,0.0,0.0,0.0,5.819028222286878e-05,0.0,0.0,0.00013577732518669383
la_terre_qui_meurt - bazin,0.0,0.0,0.0,0.0,0.003318333794213027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022122225294753514,0.0,0.0,0.0,0.000628472309510043,0.0,0.0004776389552276327,0.0,2.513889238040172e-05,0.0003770833857060258,0.0,0.0,5.027778476080344e-05,0.0,0.00020111113904321376,0.0,0.0,0.0,0.0,2.513889238040172e-05,0.0,5.027778476080344e-05,2.513889238040172e-05,0.0,0.0,0.00032680560094522235,0.0,0.004525000628472309,0.0,0.0,2.513889238040172e-05,0.0,0.0,0.0,0.0,2.513889238040172e-05,0.0006787500942708464,2.513889238040172e-05,0.0,0.0,0.0,2.513889238040172e-05,0.0,0.0,0.0001256944619020086,0.0,0.0,0.00020111113904321376,0.0,0.0,0.0,0.0,0.0,5.027778476080344e-05,0.0,0.0,0.0007038889866512482,0.0,0.0,0.0,0.0002765278161844189,0.0,0.0,7.541667714120515e-05,0.0,0.0,0.0,2.513889238040172e-05,0.0,0.0,0.0001256944619020086,0.0,0.0,0.0,5.027778476080344e-05,0.0,0.0,0.00010055556952160688,0.0,2.513889238040172e-05,0.0,0.004449583951331104,0.0,0.0,0.0,0.007089167651273285,0.0006033334171296412,0.0,2.513889238040172e-05,0.0,7.541667714120515e-05,0.0,0.0,0.0,2.513889238040172e-05,0.0,7.541667714120515e-05,0.0,0.0013072224037808894,0.0,0.0,0.0,0.0,0.0,0.0008295834485532568,0.0,0.0004022222780864275,0.0,0.0,0.0012820835114004878,0.00020111113904321376,0.00020111113904321376,0.0,0.0,0.0,0.0,2.513889238040172e-05,2.513889238040172e-05,0.0,0.0,0.0001508333542824103,0.0,0.0,0.0005530556323688378,0.0,0.0,0.0003770833857060258,0.0,0.0005027778476080344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.513889238040172e-05
salle_6 - tchekhov,0.0,4.214252602300982e-05,0.0,0.00012642757806902947,0.0020017699860929664,2.107126301150491e-05,2.107126301150491e-05,0.00037928273420708835,0.0,0.0,0.001390703358759324,0.0,0.0,0.0006532091533566522,0.0,0.0,0.0,0.0,0.0009903493615407307,0.0,0.0,0.0,0.0001685701040920393,4.214252602300982e-05,0.0,4.214252602300982e-05,0.0001685701040920393,0.00014749884108053438,0.0,0.0,6.321378903451473e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008428505204601963,0.0,0.007754224788233807,0.0,0.0,4.214252602300982e-05,0.0,0.0,2.107126301150491e-05,0.0,0.0,0.0006321378903451473,0.0,0.0,0.0,8.428505204601964e-05,0.0,8.428505204601964e-05,0.00010535631505752454,0.0,0.0,0.0,2.107126301150491e-05,0.0,0.0,0.0,0.0,0.0,4.214252602300982e-05,0.00021071263011504908,0.0,0.00014749884108053438,2.107126301150491e-05,0.0,0.00012642757806902947,0.00037928273420708835,8.428505204601964e-05,4.214252602300982e-05,0.00018964136710354417,2.107126301150491e-05,8.428505204601964e-05,2.107126301150491e-05,0.00025285515613805893,0.00010535631505752454,0.00014749884108053438,0.0,0.0006532091533566522,0.0,0.0,2.107126301150491e-05,0.0,0.0,2.107126301150491e-05,0.0,0.00042142526023009817,0.0,0.0008849930464832062,4.214252602300982e-05,0.0,0.0,0.004277466391335497,0.00029499768216106876,0.0,0.0,0.0,0.0006321378903451473,0.00012642757806902947,0.0,0.0,4.214252602300982e-05,0.0,2.107126301150491e-05,0.0,0.0001685701040920393,0.0,0.0,0.0,2.107126301150491e-05,0.0,0.0002739264191495638,0.0003371402081840786,8.428505204601964e-05,0.0,0.0,0.0009903493615407307,0.00014749884108053438,0.0005899953643221375,0.0,6.321378903451473e-05,2.107126301150491e-05,0.0,0.0005057103122761179,0.0,0.0,0.0,0.00010535631505752454,0.0005057103122761179,0.000231783893126554,0.0009903493615407307,0.0,2.107126301150491e-05,0.000231783893126554,0.0,0.0005057103122761179,0.0,0.0,0.0,0.0,8.428505204601964e-05,0.0,0.0,0.0
droit_paresse - lafargue,0.0,0.00010260619741432382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010260619741432382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020521239482864764,0.0,0.0,0.0,0.0003078185922429715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002359942540529448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010260619741432382,0.0005130309870716191,0.00020521239482864764,0.0,0.0,0.00010260619741432382,0.0,0.00010260619741432382,0.00010260619741432382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009234557767289145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010260619741432382,0.0,0.0,0.0,0.0,0.0003078185922429715,0.0,0.0,0.00010260619741432382,0.00020521239482864764,0.00010260619741432382,0.0,0.00010260619741432382,0.0,0.0,0.0,0.0,0.00010260619741432382,0.0,0.0,0.0,0.00020521239482864764,0.0,0.0003078185922429715,0.00010260619741432382,0.000615637184485943,0.0,0.0,0.00010260619741432382,0.00010260619741432382,0.0,0.000615637184485943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010260619741432382,0.00010260619741432382,0.0,0.0,0.0,0.0,0.0,0.0,0.0003078185922429715,0.0,0.0,0.0,0.0,0.0,0.0013338805663862098,0.0,0.0005130309870716191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020521239482864764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
